Date,Open,High,Low,Close,Adj Close,Volume
2018-08-03,155.699997,156.970001,154.289993,156.210007,147.859955,3673100
2018-08-06,156.029999,157.410004,155.460007,156.720001,148.342712,2375200
2018-08-07,156.910004,157.199997,155.839996,156.039993,147.699020,1929300
2018-08-08,156.490005,158.929993,156.169998,158.919998,150.425095,2988000
2018-08-09,158.839996,159.619995,157.960007,159.300003,150.784790,2764500
2018-08-10,158.339996,159.509995,157.869995,158.679993,150.197906,3343200
2018-08-13,158.479996,158.990005,157.250000,158.139999,149.686768,2879600
2018-08-14,158.350006,161.429993,158.190002,160.600006,152.015305,3111600
2018-08-15,159.809998,160.460007,158.369995,159.880005,151.333786,3355500
2018-08-16,160.149994,162.279999,160.149994,161.729996,153.084869,2822100
2018-08-17,161.899994,161.899994,160.240005,161.149994,152.535889,2527400
2018-08-20,161.289993,162.160004,161.100006,161.679993,153.037552,2659500
2018-08-21,161.460007,161.949997,161.020004,161.039993,152.431763,1920900
2018-08-22,161.410004,161.509995,160.080002,160.550003,151.967941,2361500
2018-08-23,160.559998,160.789993,158.369995,159.050003,150.548141,2755500
2018-08-24,158.740005,159.860001,158.300003,159.380005,150.860504,2199400
2018-08-27,160.229996,160.520004,159.199997,160.479996,151.901688,2627100
2018-08-28,160.550003,161.669998,160.160004,161.639999,152.999695,2138000
2018-08-29,161.919998,163.339996,161.690002,163.110001,154.391129,3168200
2018-08-30,163.029999,163.289993,162.369995,162.800003,154.097702,3038400
2018-08-31,161.529999,162.910004,161.529999,162.229996,154.516754,3649700
2018-09-04,161.809998,161.979996,160.070007,161.720001,154.031021,3296300
2018-09-05,161.600006,163.399994,161.190002,163.240005,155.478760,2749200
2018-09-06,163.039993,164.300003,162.699997,163.740005,155.954987,3133800
2018-09-07,163.580002,164.199997,163.139999,163.899994,156.107376,2868300
2018-09-10,164.479996,166.020004,164.240005,165.070007,157.221756,3080100
2018-09-11,164.880005,165.929993,164.199997,164.619995,156.793121,2946400
2018-09-12,164.320007,165.419998,163.740005,164.740005,156.907455,2613300
2018-09-13,165.449997,165.460007,161.699997,162.399994,154.678680,3663600
2018-09-14,163.000000,163.110001,160.250000,160.839996,153.192856,3939800
2018-09-17,159.550003,159.820007,156.559998,158.139999,150.621216,5360000
2018-09-18,158.169998,159.080002,157.580002,157.770004,150.268814,3722800
2018-09-19,158.710007,159.490005,157.720001,159.179993,151.611786,2822000
2018-09-20,160.210007,161.050003,159.369995,160.789993,153.145233,3218700
2018-09-21,162.710007,165.300003,162.509995,165.300003,157.440811,8805500
2018-09-24,163.899994,164.080002,161.119995,163.309998,155.545425,4375300
2018-09-25,164.589996,167.179993,164.070007,166.410004,158.498047,5282900
2018-09-26,166.399994,167.509995,165.550003,165.759995,157.878952,3092600
2018-09-27,165.619995,167.270004,165.300003,166.529999,158.612366,2390700
2018-09-28,166.740005,167.830002,166.509995,167.289993,159.336166,3390200
2018-10-01,168.369995,168.949997,166.660004,166.669998,158.745682,3118200
2018-10-02,166.350006,167.039993,165.179993,165.179993,157.326508,3071200
2018-10-03,166.100006,167.600006,164.369995,164.660004,156.831238,3830300
2018-10-04,164.889999,166.070007,164.500000,165.800003,157.917023,3230400
2018-10-05,166.240005,167.490005,165.789993,166.570007,158.650452,2822500
2018-10-08,166.250000,168.169998,166.119995,167.770004,159.793381,2560500
2018-10-09,168.160004,170.559998,167.809998,169.830002,161.755432,4157900
2018-10-10,171.990005,172.000000,168.220001,168.369995,160.364853,4190500
2018-10-11,166.410004,167.669998,161.820007,162.970001,155.221588,5430700
2018-10-12,163.929993,164.960007,161.860001,163.820007,156.031174,3446100
2018-10-15,164.690002,165.470001,163.639999,163.669998,155.888306,4265900
2018-10-16,163.440002,164.460007,162.899994,164.070007,156.269287,4094700
2018-10-17,164.470001,167.729996,164.110001,166.770004,158.840912,3608400
2018-10-18,166.639999,167.990005,165.770004,166.809998,158.879028,3378600
2018-10-19,166.389999,168.149994,166.300003,167.490005,159.526688,3510000
2018-10-22,167.979996,169.809998,166.190002,166.630005,158.707581,5703500
2018-10-23,171.199997,177.869995,170.500000,177.149994,168.727402,12918300
2018-10-24,176.130005,178.000000,174.429993,177.350006,168.917892,7866400
2018-10-25,177.559998,178.270004,174.600006,175.309998,166.974899,4646400
2018-10-26,174.600006,174.929993,172.600006,173.339996,165.098541,4741600
2018-10-29,175.000000,176.160004,172.220001,173.229996,164.993790,3485200
2018-10-30,173.509995,178.589996,173.440002,178.490005,170.003693,5582900
2018-10-31,178.809998,178.960007,176.369995,176.899994,168.489273,5424700
2018-11-01,176.669998,177.350006,174.699997,174.880005,166.565353,3701200
2018-11-02,176.449997,176.990005,174.000000,176.750000,168.346420,4190900
2018-11-05,177.410004,181.100006,177.000000,180.389999,171.813339,4747300
2018-11-06,180.029999,182.860001,179.490005,182.710007,174.023041,4864700
2018-11-07,183.000000,184.479996,181.880005,184.250000,175.489838,4363900
2018-11-08,184.289993,186.039993,184.080002,185.479996,176.661362,3318600
2018-11-09,186.000000,186.580002,185.070007,185.940002,177.099487,3237000
2018-11-12,185.949997,187.419998,183.779999,184.369995,175.604126,3080800
2018-11-13,183.940002,184.919998,183.320007,184.009995,175.261230,2358100
2018-11-14,184.220001,185.089996,183.360001,183.850006,175.108871,3407500
2018-11-15,182.970001,183.979996,181.520004,183.559998,174.832642,3351100
2018-11-16,183.500000,187.770004,183.419998,187.589996,178.671005,3759500
2018-11-19,187.740005,188.899994,185.789993,186.720001,177.842407,3745900
2018-11-20,185.669998,186.630005,183.029999,183.710007,174.975494,3708300
2018-11-21,183.210007,185.570007,182.699997,182.720001,174.032578,3410600
2018-11-23,182.520004,183.000000,181.070007,181.929993,173.280121,1747700
2018-11-26,182.399994,184.089996,182.070007,183.889999,175.146957,3843300
2018-11-27,183.330002,184.639999,183.190002,184.630005,175.851746,2194200
2018-11-28,185.970001,188.050003,184.720001,187.850006,178.918671,3279500
2018-11-29,190.720001,190.880005,188.610001,189.259995,180.261627,4617100
2018-11-30,188.339996,189.229996,186.759995,188.509995,180.654556,6635700
2018-12-03,188.100006,188.419998,184.669998,185.369995,177.645370,4401700
2018-12-04,185.789993,188.080002,184.899994,185.039993,177.329147,4436200
2018-12-06,182.740005,185.750000,182.100006,185.449997,177.722076,4878000
2018-12-07,185.330002,187.199997,182.669998,182.960007,175.335831,3088000
2018-12-10,182.960007,185.089996,180.550003,184.649994,176.955399,3084900
2018-12-11,186.570007,186.830002,182.869995,183.589996,175.939560,2889100
2018-12-12,183.929993,184.839996,182.350006,183.479996,175.834152,3024600
2018-12-13,184.000000,186.759995,183.809998,186.429993,178.661224,2737500
2018-12-14,185.259995,185.259995,182.199997,183.289993,175.652084,4450000
2018-12-17,182.800003,183.619995,180.199997,180.789993,173.256256,4566700
2018-12-18,182.240005,182.610001,179.059998,179.710007,172.221252,4269000
2018-12-19,180.949997,182.979996,178.580002,179.160004,171.694168,3883800
2018-12-20,178.210007,178.809998,172.539993,173.679993,166.442535,5775300
2018-12-21,173.529999,177.649994,173.529999,174.149994,166.892944,8536900
2018-12-24,174.240005,175.270004,170.169998,170.279999,163.184235,2400900
2018-12-26,170.089996,174.039993,169.039993,174.029999,166.777969,4065500
2018-12-27,173.289993,175.710007,170.729996,175.710007,168.387970,3934500
2018-12-28,176.300003,177.500000,174.850006,175.559998,168.244186,2896800
2018-12-31,175.960007,177.800003,175.600006,177.570007,170.170425,2482600
2019-01-02,175.410004,176.300003,174.169998,176.059998,168.723358,2571500
2019-01-03,175.449997,176.449997,174.410004,174.899994,167.611679,3728200
2019-01-04,176.029999,179.199997,175.690002,178.279999,170.850830,3194300
2019-01-07,178.139999,181.880005,178.139999,180.220001,172.710022,3283000
2019-01-08,181.960007,182.289993,179.910004,180.600006,173.074173,2941400
2019-01-09,180.559998,180.899994,179.190002,180.289993,172.777069,2680700
2019-01-10,179.839996,181.880005,179.320007,181.550003,173.984573,2498500
2019-01-11,180.589996,182.399994,180.460007,182.369995,174.770401,2348900
2019-01-14,181.419998,181.750000,180.690002,181.220001,173.668350,1886200
2019-01-15,181.470001,183.210007,180.740005,181.020004,173.476685,3860200
2019-01-16,180.940002,181.529999,179.139999,179.350006,171.876266,3375600
2019-01-17,179.250000,181.110001,179.029999,181.110001,173.562912,3061000
2019-01-18,183.039993,183.259995,180.940002,182.570007,174.962082,3498000
2019-01-22,182.250000,185.479996,182.250000,184.570007,176.878723,3190300
2019-01-23,184.779999,186.169998,184.110001,186.089996,178.335403,2530700
2019-01-24,186.860001,187.880005,185.940002,187.369995,179.562042,3214200
2019-01-25,188.770004,189.419998,183.929993,184.000000,176.332489,4405600
2019-01-28,183.059998,183.720001,181.830002,183.600006,175.949173,4138700
2019-01-29,183.279999,183.720001,180.970001,182.169998,174.578751,3666700
2019-01-30,182.919998,187.789993,178.669998,181.770004,174.195435,9489900
2019-01-31,180.250000,181.850006,176.869995,178.779999,171.330017,10440100
2019-02-01,179.550003,180.490005,176.479996,176.720001,169.355865,6529200
2019-02-04,177.289993,177.779999,175.660004,177.550003,170.151276,4533800
2019-02-05,177.710007,179.419998,177.220001,177.570007,170.170425,4495900
2019-02-06,177.550003,177.550003,175.990005,176.179993,168.838364,3965200
2019-02-07,176.000000,176.259995,174.309998,175.279999,167.975861,4176300
2019-02-08,174.770004,175.470001,174.399994,174.750000,167.467941,4051600
2019-02-11,175.240005,175.899994,174.169998,174.259995,166.998367,3216400
2019-02-12,174.789993,175.279999,173.800003,173.970001,166.720459,4692800
2019-02-13,174.000000,174.660004,173.750000,174.149994,166.892944,5283000
2019-02-14,173.929993,176.440002,173.410004,175.869995,168.541275,4428800
2019-02-15,177.279999,179.979996,177.009995,179.970001,172.470428,4648600
2019-02-19,181.110001,181.899994,179.160004,179.250000,171.780426,4765400
2019-02-20,179.470001,180.919998,179.339996,180.490005,172.968735,3707400
2019-02-21,180.449997,183.339996,180.399994,182.809998,175.192078,4391000
2019-02-22,182.979996,183.410004,182.000000,183.169998,175.537079,3073500
2019-02-25,183.929993,184.710007,182.410004,182.610001,175.000412,3090800
2019-02-26,183.440002,183.809998,182.470001,183.210007,175.575424,2219100
2019-02-27,183.070007,184.059998,182.839996,183.360001,175.719162,2261700
2019-02-28,182.130005,183.979996,182.009995,183.839996,177.300827,3297900
2019-03-01,184.589996,185.649994,184.070007,185.050003,178.467789,2691000
2019-03-04,184.550003,184.729996,179.699997,180.589996,174.166428,4899800
2019-03-05,180.600006,181.750000,180.350006,181.350006,174.899399,3362500
2019-03-06,182.000000,183.460007,181.899994,182.029999,175.555222,2083900
2019-03-07,182.119995,182.389999,179.949997,180.520004,174.098907,3268100
2019-03-08,179.750000,180.000000,178.270004,179.500000,173.115189,2757200
2019-03-11,180.000000,181.119995,179.800003,181.080002,174.639023,2071500
2019-03-12,181.669998,182.100006,180.660004,181.830002,175.362320,2191800
2019-03-13,182.520004,183.179993,181.699997,182.059998,175.584152,2612100
2019-03-14,181.990005,182.779999,180.669998,182.740005,176.239960,2375300
2019-03-15,183.270004,185.460007,182.110001,185.330002,178.737808,6010500
2019-03-18,185.979996,186.259995,183.410004,183.949997,177.406906,3669200
2019-03-19,184.059998,184.369995,182.529999,183.110001,176.596771,4102800
2019-03-20,183.380005,185.360001,182.320007,184.970001,178.390640,3522400
2019-03-21,184.440002,186.630005,184.429993,186.369995,179.740829,2830200
2019-03-22,185.960007,188.649994,185.940002,186.809998,180.165161,3319600
2019-03-25,186.250000,186.460007,184.009995,185.720001,179.113937,2651600
2019-03-26,186.649994,188.880005,186.350006,187.479996,180.811356,2609600
2019-03-27,187.639999,188.660004,187.029999,187.509995,180.840286,1684800
2019-03-28,187.970001,189.449997,187.929993,189.389999,182.653412,1977100
2019-03-29,190.250000,190.520004,188.910004,189.899994,183.145294,2952000
2019-04-01,190.500000,190.850006,187.740005,188.389999,181.688980,3195100
2019-04-02,188.910004,188.949997,186.699997,188.350006,181.650421,1797700
2019-04-03,188.880005,189.240005,187.619995,188.350006,181.650421,2512300
2019-04-04,189.050003,190.729996,188.899994,189.869995,183.116333,2324900
2019-04-05,190.350006,191.240005,190.070007,190.710007,183.926468,2438400
2019-04-08,190.710007,191.500000,189.600006,189.850006,183.097046,2290100
2019-04-09,189.399994,190.279999,188.440002,190.080002,183.318878,2279500
2019-04-10,190.559998,191.300003,188.759995,189.220001,182.489471,2406800
2019-04-11,189.279999,189.479996,188.050003,188.880005,182.161575,1740400
2019-04-12,189.589996,192.279999,189.570007,191.600006,184.784805,3238800
2019-04-15,191.770004,192.350006,190.850006,191.850006,185.025925,1973500
2019-04-16,192.500000,193.070007,191.389999,191.699997,184.881256,1559200
2019-04-17,192.000000,192.350006,191.369995,191.610001,184.794434,1875000
2019-04-18,191.770004,195.000000,191.660004,194.910004,187.977081,2918400
2019-04-22,194.000000,194.729996,193.380005,193.919998,187.022263,1738400
2019-04-23,194.309998,195.949997,194.119995,195.259995,188.314606,2192900
2019-04-24,195.570007,198.259995,195.339996,197.630005,190.600311,3070100
2019-04-25,196.490005,198.020004,195.619995,197.929993,190.889633,2040800
2019-04-26,198.470001,198.600006,196.539993,197.419998,190.397781,2302100
2019-04-29,197.979996,198.360001,195.399994,197.119995,190.108459,3456100
2019-04-30,198.850006,200.000000,195.500000,197.570007,190.542450,6162300
2019-05-01,195.869995,197.190002,193.949997,194.169998,187.263397,4059600
2019-05-02,194.190002,195.149994,193.320007,194.610001,187.687729,2418000
2019-05-03,195.339996,197.970001,194.750000,197.520004,190.494232,2915200
2019-05-06,196.529999,199.179993,195.940002,198.899994,191.825134,2371300
2019-05-07,197.960007,199.619995,196.729996,198.039993,190.995728,3072500
2019-05-08,197.710007,199.089996,196.750000,198.029999,190.986084,2040900
2019-05-09,197.119995,198.309998,196.410004,197.729996,190.696747,1923600
2019-05-10,197.059998,200.360001,197.020004,199.990005,192.876389,2668800
2019-05-13,198.000000,199.910004,197.279999,199.029999,191.950516,2809400
2019-05-14,198.830002,199.610001,197.639999,198.009995,190.966766,2787700
2019-05-15,197.660004,199.729996,197.500000,199.070007,191.989105,1899000
2019-05-16,199.360001,200.630005,198.889999,199.990005,192.876389,2520500
2019-05-17,198.860001,200.369995,198.800003,199.220001,192.133743,2239600
2019-05-20,199.220001,200.679993,198.279999,198.990005,191.911942,2217400
2019-05-21,200.889999,201.149994,199.070007,199.839996,192.731705,2264600
2019-05-22,199.520004,200.169998,198.500000,199.960007,192.847458,1760300
2019-05-23,198.809998,199.429993,198.100006,198.970001,191.892670,3560400
2019-05-24,199.869995,199.899994,197.330002,197.770004,190.735352,2105800
2019-05-28,198.279999,199.380005,196.380005,196.669998,189.674454,3675100
2019-05-29,195.850006,196.699997,194.850006,196.020004,189.047577,2925100
2019-05-30,196.009995,199.419998,195.779999,199.240005,192.153046,2685000
2019-05-31,197.410004,200.029999,197.250000,198.270004,192.337357,3669100
2019-06-03,198.360001,199.100006,197.320007,198.779999,192.832108,3211800
2019-06-04,199.000000,200.300003,198.789993,199.630005,193.656662,3829900
2019-06-05,200.080002,200.559998,199.250000,200.130005,194.141724,4294600
2019-06-06,200.119995,203.380005,200.029999,203.050003,196.974319,4657600
2019-06-07,203.500000,206.389999,203.500000,205.479996,199.331635,4345000
2019-06-10,206.100006,206.100006,199.740005,201.300003,195.276688,4647500
2019-06-11,202.300003,203.649994,201.389999,203.259995,197.178024,2991400
2019-06-12,204.490005,205.490005,203.699997,204.929993,198.798080,2874000
2019-06-13,205.199997,205.399994,203.660004,204.490005,198.371246,2277800
2019-06-14,204.000000,205.809998,203.779999,205.289993,199.147293,2715800
2019-06-17,205.750000,205.750000,203.089996,203.809998,197.711609,2694400
2019-06-18,205.000000,205.399994,203.919998,204.509995,198.390640,2470900
2019-06-19,204.619995,205.000000,202.610001,204.550003,198.429443,2328400
2019-06-20,205.000000,205.389999,204.100006,205.119995,198.982376,2162200
2019-06-21,205.580002,205.940002,203.979996,204.259995,198.148117,4267400
2019-06-24,204.750000,205.250000,203.630005,203.919998,197.818298,2486800
2019-06-25,204.800003,206.389999,204.720001,205.710007,199.554749,3020900
2019-06-26,205.490005,205.669998,204.009995,204.550003,198.429443,2576000
2019-06-27,204.669998,206.350006,204.199997,206.270004,200.097977,2253500
2019-06-28,206.899994,207.990005,206.320007,207.660004,201.446396,3658200
2019-07-01,208.860001,209.429993,206.190002,206.300003,200.127090,2689500
2019-07-02,206.750000,209.580002,206.320007,209.580002,203.308945,3120000
2019-07-03,209.820007,212.869995,209.699997,212.809998,206.442291,2306000
2019-07-05,212.300003,213.009995,210.250000,211.240005,204.919281,1876200
2019-07-08,211.240005,212.529999,211.229996,212.160004,205.811752,1818000
2019-07-09,211.990005,212.690002,211.470001,212.089996,205.743866,1618800
2019-07-10,212.250000,213.460007,211.949997,213.000000,206.626633,1842300
2019-07-11,214.470001,214.800003,211.610001,212.690002,206.325897,1922800
2019-07-12,212.690002,213.399994,211.270004,212.990005,206.616913,1960100
2019-07-15,213.630005,214.699997,212.690002,214.210007,207.800415,2408500
2019-07-16,213.529999,214.899994,212.149994,213.720001,207.325058,2380400
2019-07-17,213.979996,214.899994,213.360001,213.710007,207.315353,1698400
